Department,Gender,Mode,GPA
Business_Administration,Male,Fulltime,2.6
Business_Administration,Male,Parttime,2.6
Business_Administration,Male,Parttime,2.6
Business_Administration,Male,Parttime,2.6
Business_Administration,Male,Parttime,2.6
Business_Administration,Male,Parttime,2.6
Business_Administration,Male,Parttime,2.6
Business_Administration,Male,Fulltime,2.6
Business_Administration,Female,Fulltime,2.6
Business_Administration,Male,Fulltime,2.6
Accounting_and_Finance,Female,Fulltime,2.6
Accounting_and_Finance,Male,Fulltime,2.6
Accounting_and_Finance,Male,Fulltime,2.6
Accounting_and_Finance,Male,Fulltime,2.6
Accounting_and_Finance,Female,Fulltime,2.6
Accounting_and_Finance,Female,Fulltime,2.6
Accounting_and_Finance,Female,Fulltime,2.6
Accounting_and_Finance,Female,Fulltime,2.6
Public_Administration,Male,Parttime,2.6
Public_Administration,Female,Fulltime,2.6
Public_Administration,Male,Fulltime,2.6
Medicine_and_General_Surgery,Male,Fulltime,2.7
Medicine_and_General_Surgery,Male,Fulltime,2.7
Medicine_and_General_Surgery,Male,Fulltime,2.7
Medicine_and_General_Surgery,Male,Fulltime,2.7
Medicine_and_General_Surgery,Male,Fulltime,2.7
Medicine_and_General_Surgery,Female,Fulltime,2.7
Medicine_and_General_Surgery,Male,Fulltime,2.7
Medicine_and_General_Surgery,Male,Fulltime,2.7
Medicine_and_General_Surgery,Male,Fulltime,2.7
Medicine_and_General_Surgery,Female,Fulltime,2.7
Medicine_and_General_Surgery,Male,Fulltime,2.7
Medicine_and_General_Surgery,Male,Fulltime,2.7
Medicine_and_General_Surgery,Male,Fulltime,2.7
Medicine_and_General_Surgery,Male,Fulltime,2.7
Nursing,Female,Fulltime,2.7
Nursing,Male,Fulltime,2.7
Nursing,Female,Fulltime,2.7
Nursing,Female,Fulltime,2.7
Nursing,Female,Fulltime,2.7
Nursing,Female,Fulltime,2.7
Nursing,Female,Fulltime,2.7
Nursing,Female,Fulltime,2.7
Nursing,Female,Fulltime,2.7
Nursing,Female,Fulltime,2.7
Nursing,Female,Fulltime,2.7
Nursing,Female,Fulltime,2.7
Nursing,Female,Fulltime,2.7
Nursing,Female,Fulltime,2.7
Medical_Laboratory_Science,Female,Fulltime,2.7
Medical_Laboratory_Science,Female,Fulltime,2.7
Medical_Laboratory_Science,Female,Fulltime,2.7
Medical_Laboratory_Science,Male,Fulltime,2.7
Medical_Laboratory_Science,Female,Fulltime,2.7
Medical_Laboratory_Science,Female,Fulltime,2.7
Medical_Laboratory_Science,Male,Fulltime,2.7
Medical_Laboratory_Science,Male,Fulltime,2.7
Medical_Laboratory_Science,Male,Fulltime,2.7
Medical_Laboratory_Science,Female,Fulltime,2.7
Public_Health,Male,Fulltime,2.7
Public_Health,Female,Fulltime,2.7
Public_Health,Female,Fulltime,2.7
Public_Health,Male,Fulltime,2.7
Public_Health,Female,Fulltime,2.7
Pharmacology,Female,Parttime,2.7
Pharmacology,Male,Parttime,2.7
Pharmacology,Male,Parttime,2.7
Pharmacology,Female,Parttime,2.7
Pharmacology,Female,Parttime,2.7
Pharmacology,Male,Parttime,2.7
Pharmacology,Female,Parttime,2.7
Pharmacology,Female,Parttime,2.7
Pharmacology,Female,Parttime,2.7
Pharmacology,Male,Parttime,2.7
Pharmacology,Female,Parttime,2.7
Pharmacology,Male,Parttime,2.7
Pharmacology,Female,Parttime,2.7
Pharmacology,Female,Parttime,2.7
Pharmacology,Male,Parttime,2.7
Pharmacology,Male,Parttime,2.7
Pharmacology,Female,Parttime,2.7
Pharmacology,Male,Parttime,2.7
Pharmacology,Male,Parttime,2.7
Pharmacology,Female,Parttime,2.7
Pharmacology,Female,Parttime,2.7
Computer_Application,Male,Fulltime,2.7
Computer_Application,Male,Fulltime,2.7
Computer_Application,Male,Fulltime,2.7
Computer_Application,Male,Fulltime,2.7
Computer_Application,Male,Fulltime,2.7
Computer_Application,Male,Fulltime,2.7
Computer_Application,Male,Fulltime,2.7
Computer_Application,Female,Fulltime,2.7
Computer_Application,Female,Fulltime,2.7
Computer_Application,Male,Fulltime,2.7
Computer_Application,Male,Fulltime,2.7
Computer_Application,Male,Fulltime,2.7
Computer_Application,Male,Fulltime,2.7
Computer_Application,Male,Parttime,2.7
Computer_Application,Male,Parttime,2.7
Computer_Application,Male,Parttime,2.7
Computer_Application,Male,Parttime,2.7
Computer_Application,Male,Fulltime,2.7
Computer_Application,Male,Fulltime,2.7
Computer_Application,Male,Parttime,2.7
Computer_Application,Male,Parttime,2.7
Computer_Application,Male,Parttime,2.7
Computer_Application,Male,Parttime,2.7
Computer_Application,Female,Fulltime,2.7
Computer_Application,Male,Fulltime,2.7
Computer_Application,Male,Fulltime,2.7
Computer_Application,Male,Parttime,2.7
Computer_Application,Male,Parttime,2.7
Computer_Application,Male,Parttime,2.7
Computer_Application,Male,Fulltime,2.7
Computer_Application,Male,Fulltime,2.7
Computer_Application,Male,Fulltime,2.7
Computer_Application,Male,Fulltime,2.7
Computer_Application,Male,Fulltime,2.7
Computer_Application,Male,Fulltime,2.7
Computer_Application,Male,Parttime,2.7
Computer_Application,Male,Parttime,2.7
Computer_Application,Female,Parttime,2.7
Computer_Application,Male,Fulltime,2.7
Computer_Application,Male,Fulltime,2.7
Computer_Application,Female,Fulltime,2.7
Computer_Application,Female,Fulltime,2.7
Computer_Application,Male,Fulltime,2.7
Computer_Application,Male,Fulltime,2.7
Computer_Application,Male,Fulltime,2.7
Computer_Application,Male,Parttime,2.7
Computer_Application,Male,Parttime,2.7
Computer_Application,Male,Parttime,2.7
Computer_Application,Male,Parttime,2.7
Computer_Application,Male,Parttime,2.7
Computer_Application,Female,Parttime,2.7
Computer_Application,Male,Parttime,2.7
Computer_Application,Male,Fulltime,2.7
Computer_Application,Male,Fulltime,2.7
Computer_Application,Male,Fulltime,2.7
Computer_Application,Female,Fulltime,2.7
Computer_Application,Male,Fulltime,2.7
Computer_Application,Male,Fulltime,2.7
Computer_Application,Male,Fulltime,2.7
Computer_Application,Male,Fulltime,2.7
Computer_Application,Male,Fulltime,2.7
Computer_Application,Male,Fulltime,2.7
Computer_Application,Male,Fulltime,2.7
Computer_Application,Male,Fulltime,2.7
Computer_Application,Male,Parttime,2.7
Computer_Application,Male,Parttime,2.7
Computer_Application,Male,Parttime,2.7
Computer_Application,Male,Parttime,2.7
Electrical_and_Electronics,Male,Fulltime,2.7
Electrical_and_Electronics,Male,Fulltime,2.7
Electrical_and_Electronics,Male,Fulltime,2.7
Electrical_and_Electronics,Male,Fulltime,2.7
Electrical_and_Electronics,Male,Fulltime,2.7
Electrical_and_Electronics,Male,Fulltime,2.7
Electrical_and_Electronics,Male,Fulltime,2.7
Electrical_and_Electronics,Male,Fulltime,2.7
Electrical_and_Electronics,Male,Fulltime,2.7
Electrical_and_Electronics,Male,Fulltime,2.7
Civil_Engineering,Male,Fulltime,2.7
Civil_Engineering,Male,Fulltime,2.7
Civil_Engineering,Male,Fulltime,2.7
Civil_Engineering,Male,Fulltime,2.7
Civil_Engineering,Male,Fulltime,2.7
Civil_Engineering,Male,Fulltime,2.7
Civil_Engineering,Male,Fulltime,2.7
Civil_Engineering,Female,Fulltime,2.7
Civil_Engineering,Male,Fulltime,2.7
Civil_Engineering,Male,Fulltime,2.7
Civil_Engineering,Male,Fulltime,2.7
Civil_Engineering,Male,Fulltime,2.7
Business_Administration,Male,Fulltime,2.7
Business_Administration,Male,Parttime,2.7
Business_Administration,Male,Parttime,2.7
Business_Administration,Male,Parttime,2.7
Business_Administration,Female,Parttime,2.7
Business_Administration,Male,Parttime,2.7
Business_Administration,Male,Parttime,2.7
Business_Administration,Male,Parttime,2.7
Business_Administration,Male,Parttime,2.7
Business_Administration,Male,Parttime,2.7
Business_Administration,Male,Parttime,2.7
Business_Administration,Male,Parttime,2.7
Business_Administration,Female,Parttime,2.7
Business_Administration,Male,Parttime,2.7
Business_Administration,Male,Parttime,2.7
Business_Administration,Female,Parttime,2.7
Business_Administration,Female,Parttime,2.7
Business_Administration,Male,Parttime,2.7
Business_Administration,Male,Parttime,2.7
Business_Administration,Male,Fulltime,2.7
Accounting_and_Finance,Male,Fulltime,2.7
Accounting_and_Finance,Male,Fulltime,2.7
Accounting_and_Finance,Male,Fulltime,2.7
Accounting_and_Finance,Female,Fulltime,2.7
Accounting_and_Finance,Female,Fulltime,2.7
Accounting_and_Finance,Male,Fulltime,2.7
Accounting_and_Finance,Male,Fulltime,2.7
Accounting_and_Finance,Male,Fulltime,2.7
Accounting_and_Finance,Female,Fulltime,2.7
Public_Administration,Male,Fulltime,2.7
Public_Administration,Male,Parttime,2.7
Public_Administration,Female,Fulltime,2.7
Medicine_and_General_Surgery,Male,Fulltime,2.8
Medicine_and_General_Surgery,Female,Fulltime,2.8
Medicine_and_General_Surgery,Female,Fulltime,2.8
Medicine_and_General_Surgery,Male,Fulltime,2.8
Medicine_and_General_Surgery,Male,Fulltime,2.8
Medicine_and_General_Surgery,Male,Fulltime,2.8
Medicine_and_General_Surgery,Female,Fulltime,2.8
Medicine_and_General_Surgery,Male,Fulltime,2.8
Medicine_and_General_Surgery,Female,Fulltime,2.8
Medicine_and_General_Surgery,Male,Fulltime,2.8
Medicine_and_General_Surgery,Male,Fulltime,2.8
Nursing,Female,Fulltime,2.8
Nursing,Male,Fulltime,2.8
Nursing,Female,Fulltime,2.8
Nursing,Female,Fulltime,2.8
Nursing,Female,Fulltime,2.8
Nursing,Female,Fulltime,2.8
Nursing,Female,Fulltime,2.8
Nursing,Female,Fulltime,2.8
Nursing,Female,Fulltime,2.8
Nursing,Female,Fulltime,2.8
Nursing,Female,Fulltime,2.8
Nursing,Female,Fulltime,2.8
Nursing,Female,Fulltime,2.8
Nursing,Female,Fulltime,2.8
Medical_Laboratory_Science,Female,Fulltime,2.8
Medical_Laboratory_Science,Female,Fulltime,2.8
Medical_Laboratory_Science,Male,Fulltime,2.8
Medical_Laboratory_Science,Female,Fulltime,2.8
Medical_Laboratory_Science,Male,Fulltime,2.8
Medical_Laboratory_Science,Female,Fulltime,2.8
Medical_Laboratory_Science,Female,Fulltime,2.8
Medical_Laboratory_Science,Female,Fulltime,2.8
Medical_Laboratory_Science,Female,Fulltime,2.8
Medical_Laboratory_Science,Male,Fulltime,2.8
Public_Health,Female,Fulltime,2.8
Public_Health,Female,Fulltime,2.8
Pharmacology,Female,Parttime,2.8
Pharmacology,Female,Parttime,2.8
Pharmacology,Female,Parttime,2.8
Pharmacology,Male,Parttime,2.8
Pharmacology,Female,Parttime,2.8
Pharmacology,Male,Parttime,2.8
Pharmacology,Female,Parttime,2.8
Pharmacology,Male,Parttime,2.8
Pharmacology,Female,Parttime,2.8
Pharmacology,Male,Parttime,2.8
Pharmacology,Male,Parttime,2.8
Pharmacology,Male,Parttime,2.8
Pharmacology,Male,Parttime,2.8
Pharmacology,Male,Parttime,2.8
Pharmacology,Male,Parttime,2.8
Pharmacology,Male,Parttime,2.8
Pharmacology,Female,Parttime,2.8
Pharmacology,Male,Parttime,2.8
Pharmacology,Female,Parttime,2.8
Pharmacology,Female,Parttime,2.8
Pharmacology,Male,Parttime,2.8
Pharmacology,Male,Parttime,2.8
Pharmacology,Female,Parttime,2.8
Pharmacology,Male,Parttime,2.8
Computer_Application,Male,Fulltime,2.8
Computer_Application,Male,Fulltime,2.8
Computer_Application,Male,Fulltime,2.8
Computer_Application,Male,Parttime,2.8
Computer_Application,Male,Parttime,2.8
Computer_Application,Male,Parttime,2.8
Computer_Application,Male,Parttime,2.8
Computer_Application,Male,Parttime,2.8
Computer_Application,Male,Fulltime,2.8
Computer_Application,Male,Fulltime,2.8
Computer_Application,Male,Fulltime,2.8
Computer_Application,Male,Fulltime,2.8
Computer_Application,Male,Parttime,2.8
Computer_Application,Male,Fulltime,2.8
Computer_Application,Male,Fulltime,2.8
Computer_Application,Male,Fulltime,2.8
Computer_Application,Male,Parttime,2.8
Computer_Application,Male,Parttime,2.8
Computer_Application,Male,Fulltime,2.8
Computer_Application,Male,Fulltime,2.8
Computer_Application,Female,Fulltime,2.8
Computer_Application,Male,Parttime,2.8
Computer_Application,Male,Parttime,2.8
Computer_Application,Male,Parttime,2.8
Computer_Application,Male,Fulltime,2.8
Computer_Application,Male,Fulltime,2.8
Computer_Application,Male,Fulltime,2.8
Computer_Application,Male,Fulltime,2.8
Computer_Application,Male,Fulltime,2.8
Computer_Application,Male,Fulltime,2.8
Computer_Application,Male,Fulltime,2.8
Computer_Application,Male,Fulltime,2.8
Computer_Application,Male,Parttime,2.8
Computer_Application,Male,Parttime,2.8
Computer_Application,Female,Fulltime,2.8
Computer_Application,Male,Fulltime,2.8
Computer_Application,Male,Fulltime,2.8
Computer_Application,Male,Fulltime,2.8
Computer_Application,Female,Fulltime,2.8
Computer_Application,Male,Fulltime,2.8
Computer_Application,Male,Fulltime,2.8
Computer_Application,Male,Fulltime,2.8
Computer_Application,Male,Fulltime,2.8
Computer_Application,Male,Parttime,2.8
Computer_Application,Male,Parttime,2.8
Computer_Application,Male,Parttime,2.8
Computer_Application,Male,Parttime,2.8
Computer_Application,Female,Parttime,2.8
Computer_Application,Male,Parttime,2.8
Computer_Application,Male,Parttime,2.8
Computer_Application,Male,Parttime,2.8
Computer_Application,Male,Fulltime,2.8
Computer_Application,Male,Fulltime,2.8
Computer_Application,Male,Fulltime,2.8
Computer_Application,Female,Fulltime,2.8
Computer_Application,Male,Fulltime,2.8
Computer_Application,Male,Fulltime,2.8
Computer_Application,Female,Fulltime,2.8
Computer_Application,Male,Fulltime,2.8
Computer_Application,Male,Fulltime,2.8
Computer_Application,Male,Fulltime,2.8
Computer_Application,Male,Fulltime,2.8
Computer_Application,Male,Fulltime,2.8
Computer_Application,Male,Parttime,2.8
Computer_Application,Male,Parttime,2.8
Computer_Application,Male,Parttime,2.8
Electrical_and_Electronics,Male,Fulltime,2.8
Electrical_and_Electronics,Male,Fulltime,2.8
Electrical_and_Electronics,Male,Fulltime,2.8
Electrical_and_Electronics,Male,Fulltime,2.8
Electrical_and_Electronics,Male,Fulltime,2.8
Civil_Engineering,Male,Fulltime,2.8
Civil_Engineering,Male,Fulltime,2.8
Civil_Engineering,Male,Fulltime,2.8
Civil_Engineering,Male,Fulltime,2.8
Civil_Engineering,Female,Fulltime,2.8
Civil_Engineering,Male,Fulltime,2.8
Business_Administration,Male,Fulltime,2.8
Business_Administration,Male,Fulltime,2.8
Business_Administration,Male,Fulltime,2.8
Business_Administration,Male,Parttime,2.8
Business_Administration,Male,Parttime,2.8
Business_Administration,Male,Fulltime,2.8
Business_Administration,Male,Fulltime,2.8
Business_Administration,Male,Fulltime,2.8
Business_Administration,Male,Fulltime,2.8
Business_Administration,Male,Parttime,2.8
Business_Administration,Male,Parttime,2.8
Business_Administration,Male,Parttime,2.8
Business_Administration,Male,Parttime,2.8
Business_Administration,Male,Parttime,2.8
Business_Administration,Male,Parttime,2.8
Business_Administration,Male,Fulltime,2.8
Business_Administration,Male,Fulltime,2.8
Accounting_and_Finance,Male,Fulltime,2.8
Accounting_and_Finance,Male,Fulltime,2.8
Accounting_and_Finance,Female,Fulltime,2.8
Accounting_and_Finance,Female,Fulltime,2.8
Accounting_and_Finance,Male,Fulltime,2.8
Accounting_and_Finance,Male,Fulltime,2.8
Accounting_and_Finance,Male,Fulltime,2.8
Accounting_and_Finance,Male,Fulltime,2.8
Accounting_and_Finance,Male,Fulltime,2.8
Accounting_and_Finance,Female,Fulltime,2.8
Public_Administration,Male,Fulltime,2.8
Medicine_and_General_Surgery,Female,Fulltime,2.9
Medicine_and_General_Surgery,Male,Fulltime,2.9
Medicine_and_General_Surgery,Male,Fulltime,2.9
Medicine_and_General_Surgery,Male,Fulltime,2.9
Medicine_and_General_Surgery,Male,Fulltime,2.9
Medicine_and_General_Surgery,Female,Fulltime,2.9
Medicine_and_General_Surgery,Male,Fulltime,2.9
Medicine_and_General_Surgery,Male,Fulltime,2.9
Nursing,Female,Fulltime,2.9
Nursing,Female,Fulltime,2.9
Nursing,Female,Fulltime,2.9
Nursing,Female,Fulltime,2.9
Nursing,Female,Fulltime,2.9
Nursing,Female,Fulltime,2.9
Nursing,Female,Fulltime,2.9
Nursing,Female,Fulltime,2.9
Nursing,Female,Fulltime,2.9
Nursing,Male,Fulltime,2.9
Medical_Laboratory_Science,Female,Fulltime,2.9
Medical_Laboratory_Science,Male,Fulltime,2.9
Medical_Laboratory_Science,Female,Fulltime,2.9
Medical_Laboratory_Science,Female,Fulltime,2.9
Medical_Laboratory_Science,Female,Fulltime,2.9
Medical_Laboratory_Science,Male,Fulltime,2.9
Medical_Laboratory_Science,Female,Fulltime,2.9
Medical_Laboratory_Science,Male,Fulltime,2.9
Medical_Laboratory_Science,Female,Fulltime,2.9
Medical_Laboratory_Science,Male,Fulltime,2.9
Medical_Laboratory_Science,Male,Fulltime,2.9
Medical_Laboratory_Science,Female,Fulltime,2.9
Medical_Laboratory_Science,Female,Fulltime,2.9
Medical_Laboratory_Science,Female,Fulltime,2.9
Public_Health,Female,Fulltime,2.9
Public_Health,Male,Fulltime,2.9
Pharmacology,Female,Parttime,2.9
Pharmacology,Female,Parttime,2.9
Pharmacology,Male,Parttime,2.9
Pharmacology,Male,Parttime,2.9
Pharmacology,Female,Parttime,2.9
Pharmacology,Male,Parttime,2.9
Pharmacology,Female,Parttime,2.9
Pharmacology,Female,Parttime,2.9
Pharmacology,Male,Parttime,2.9
Pharmacology,Female,Parttime,2.9
Pharmacology,Male,Parttime,2.9
Pharmacology,Male,Parttime,2.9
Pharmacology,Male,Parttime,2.9
Pharmacology,Female,Parttime,2.9
Pharmacology,Female,Parttime,2.9
Pharmacology,Male,Parttime,2.9
Pharmacology,Female,Parttime,2.9
Pharmacology,Female,Parttime,2.9
Pharmacology,Female,Parttime,2.9
Pharmacology,Male,Parttime,2.9
Pharmacology,Male,Parttime,2.9
Midwifery,Female,Fulltime,2.9
Computer_Application,Male,Fulltime,2.9
Computer_Application,Male,Parttime,2.9
Computer_Application,Male,Parttime,2.9
Computer_Application,Male,Parttime,2.9
Computer_Application,Male,Fulltime,2.9
Computer_Application,Female,Fulltime,2.9
Computer_Application,Male,Parttime,2.9
Computer_Application,Male,Parttime,2.9
Computer_Application,Female,Parttime,2.9
Computer_Application,Male,Fulltime,2.9
Computer_Application,Male,Fulltime,2.9
Computer_Application,Male,Parttime,2.9
Computer_Application,Male,Parttime,2.9
Computer_Application,Male,Fulltime,2.9
Computer_Application,Male,Fulltime,2.9
Computer_Application,Male,Fulltime,2.9
Computer_Application,Female,Parttime,2.9
Computer_Application,Male,Fulltime,2.9
Computer_Application,Male,Fulltime,2.9
Computer_Application,Female,Fulltime,2.9
Computer_Application,Male,Fulltime,2.9
Computer_Application,Male,Fulltime,2.9
Computer_Application,Male,Parttime,2.9
Computer_Application,Female,Fulltime,2.9
Computer_Application,Male,Fulltime,2.9
Computer_Application,Male,Fulltime,2.9
Computer_Application,Male,Fulltime,2.9
Computer_Application,Male,Parttime,2.9
Computer_Application,Male,Parttime,2.9
Computer_Application,Male,Parttime,2.9
Computer_Application,Female,Fulltime,2.9
Computer_Application,Male,Fulltime,2.9
Computer_Application,Male,Fulltime,2.9
Computer_Application,Male,Fulltime,2.9
Computer_Application,Male,Fulltime,2.9
Computer_Application,Male,Fulltime,2.9
Computer_Application,Male,Fulltime,2.9
Computer_Application,Female,Fulltime,2.9
Computer_Application,Male,Fulltime,2.9
Computer_Application,Male,Fulltime,2.9
Computer_Application,Male,Fulltime,2.9
Computer_Application,Male,Fulltime,2.9
Computer_Application,Male,Fulltime,2.9
Computer_Application,Male,Fulltime,2.9
Computer_Application,Male,Fulltime,2.9
Computer_Application,Male,Parttime,2.9
Computer_Application,Male,Parttime,2.9
Computer_Application,Male,Parttime,2.9
Computer_Application,Male,Parttime,2.9
Computer_Application,Male,Fulltime,2.9
Computer_Application,Male,Fulltime,2.9
Computer_Application,Female,Fulltime,2.9
Computer_Application,Male,Fulltime,2.9
Computer_Application,Male,Fulltime,2.9
Computer_Application,Male,Fulltime,2.9
Computer_Application,Female,Fulltime,2.9
Computer_Application,Male,Fulltime,2.9
Computer_Application,Male,Parttime,2.9
Electrical_and_Electronics,Male,Fulltime,2.9
Electrical_and_Electronics,Male,Fulltime,2.9
Electrical_and_Electronics,Male,Fulltime,2.9
Electrical_and_Electronics,Male,Fulltime,2.9
Civil_Engineering,Male,Fulltime,2.9
Civil_Engineering,Male,Fulltime,2.9
Civil_Engineering,Male,Fulltime,2.9
Civil_Engineering,Male,Fulltime,2.9
Civil_Engineering,Male,Fulltime,2.9
Civil_Engineering,Male,Fulltime,2.9
Civil_Engineering,Male,Fulltime,2.9
Civil_Engineering,Male,Fulltime,2.9
Civil_Engineering,Male,Fulltime,2.9
Civil_Engineering,Male,Fulltime,2.9
Civil_Engineering,Male,Fulltime,2.9
Business_Administration,Male,Parttime,2.9
Business_Administration,Male,Fulltime,2.9
Business_Administration,Male,Parttime,2.9
Business_Administration,Male,Parttime,2.9
Business_Administration,Female,Parttime,2.9
Business_Administration,Male,Parttime,2.9
Business_Administration,Female,Parttime,2.9
Business_Administration,Male,Parttime,2.9
Business_Administration,Male,Parttime,2.9
Business_Administration,Female,Parttime,2.9
Business_Administration,Male,Parttime,2.9
Business_Administration,Male,Parttime,2.9
Business_Administration,Female,Parttime,2.9
Business_Administration,Female,Fulltime,2.9
Accounting_and_Finance,Male,Fulltime,2.9
Accounting_and_Finance,Female,Fulltime,2.9
Accounting_and_Finance,Male,Fulltime,2.9
Accounting_and_Finance,Male,Fulltime,2.9
Accounting_and_Finance,Female,Fulltime,2.9
Accounting_and_Finance,Male,Fulltime,2.9
Accounting_and_Finance,Female,Fulltime,2.9
Accounting_and_Finance,Female,Fulltime,2.9
Accounting_and_Finance,Female,Fulltime,2.9
Accounting_and_Finance,Female,Fulltime,2.9
Accounting_and_Finance,Male,Fulltime,2.9
Public_Administration,Male,Fulltime,2.9
Public_Administration,Female,Parttime,2.9
Public_Administration,Female,Fulltime,2.9
Public_Administration,Male,Fulltime,2.9
Public_Administration,Female,Fulltime,2.9
Medicine_and_General_Surgery,Male,Fulltime,3
Medicine_and_General_Surgery,Male,Fulltime,3
Medicine_and_General_Surgery,Female,Fulltime,3
Medicine_and_General_Surgery,Female,Fulltime,3
Medicine_and_General_Surgery,Male,Fulltime,3
Medicine_and_General_Surgery,Female,Fulltime,3
Medicine_and_General_Surgery,Male,Fulltime,3
Medicine_and_General_Surgery,Male,Fulltime,3
Medicine_and_General_Surgery,Male,Fulltime,3
Medicine_and_General_Surgery,Male,Fulltime,3
Medicine_and_General_Surgery,Male,Fulltime,3
Medicine_and_General_Surgery,Male,Fulltime,3
Medicine_and_General_Surgery,Male,Fulltime,3
Medicine_and_General_Surgery,Female,Fulltime,3
Medicine_and_General_Surgery,Male,Fulltime,3
Medicine_and_General_Surgery,Male,Fulltime,3
Medicine_and_General_Surgery,Female,Fulltime,3
Nursing,Female,Fulltime,3
Nursing,Female,Fulltime,3
Nursing,Male,Fulltime,3
Nursing,Female,Fulltime,3
Nursing,Female,Fulltime,3
Nursing,Female,Fulltime,3
Nursing,Female,Fulltime,3
Nursing,Female,Fulltime,3
Nursing,Female,Fulltime,3
Nursing,Female,Fulltime,3
Medical_Laboratory_Science,Female,Fulltime,3
Medical_Laboratory_Science,Female,Fulltime,3
Medical_Laboratory_Science,Female,Fulltime,3
Medical_Laboratory_Science,Female,Fulltime,3
Medical_Laboratory_Science,Female,Fulltime,3
Medical_Laboratory_Science,Male,Fulltime,3
Medical_Laboratory_Science,Female,Fulltime,3
Medical_Laboratory_Science,Female,Fulltime,3
Medical_Laboratory_Science,Male,Fulltime,3
Medical_Laboratory_Science,Male,Fulltime,3
Medical_Laboratory_Science,Male,Fulltime,3
Medical_Laboratory_Science,Female,Fulltime,3
Medical_Laboratory_Science,Female,Fulltime,3
Medical_Laboratory_Science,Male,Fulltime,3
Medical_Laboratory_Science,Female,Fulltime,3
Medical_Laboratory_Science,Male,Fulltime,3
Public_Health,Female,Fulltime,3
Pharmacology,Male,Parttime,3
Pharmacology,Female,Parttime,3
Pharmacology,Female,Parttime,3
Pharmacology,Female,Parttime,3
Pharmacology,Male,Parttime,3
Pharmacology,Male,Parttime,3
Pharmacology,Male,Parttime,3
Pharmacology,Male,Parttime,3
Pharmacology,Female,Parttime,3
Pharmacology,Male,Parttime,3
Pharmacology,Male,Parttime,3
Pharmacology,Male,Parttime,3
Pharmacology,Female,Parttime,3
Pharmacology,Male,Parttime,3
Pharmacology,Female,Parttime,3
Pharmacology,Female,Parttime,3
Pharmacology,Male,Parttime,3
Midwifery,Female,Fulltime,3
Midwifery,Female,Fulltime,3
Midwifery,Female,Fulltime,3
Computer_Application,Male,Fulltime,3
Computer_Application,Male,Parttime,3
Computer_Application,Male,Parttime,3
Computer_Application,Male,Parttime,3
Computer_Application,Male,Fulltime,3
Computer_Application,Male,Fulltime,3
Computer_Application,Female,Fulltime,3
Computer_Application,Male,Parttime,3
Computer_Application,Male,Fulltime,3
Computer_Application,Female,Fulltime,3
Computer_Application,Male,Fulltime,3
Computer_Application,Male,Parttime,3
Computer_Application,Male,Parttime,3
Computer_Application,Female,Fulltime,3
Computer_Application,Male,Fulltime,3
Computer_Application,Female,Fulltime,3
Computer_Application,Male,Parttime,3
Computer_Application,Male,Parttime,3
Computer_Application,Male,Parttime,3
Computer_Application,Male,Fulltime,3
Computer_Application,Male,Fulltime,3
Computer_Application,Male,Fulltime,3
Computer_Application,Male,Fulltime,3
Computer_Application,Male,Fulltime,3
Computer_Application,Male,Parttime,3
Computer_Application,Male,Parttime,3
Computer_Application,Female,Fulltime,3
Computer_Application,Female,Fulltime,3
Computer_Application,Male,Fulltime,3
Computer_Application,Male,Fulltime,3
Computer_Application,Male,Fulltime,3
Computer_Application,Male,Fulltime,3
Computer_Application,Female,Fulltime,3
Computer_Application,Female,Fulltime,3
Computer_Application,Male,Fulltime,3
Computer_Application,Male,Fulltime,3
Computer_Application,Male,Fulltime,3
Computer_Application,Male,Fulltime,3
Computer_Application,Male,Fulltime,3
Computer_Application,Male,Fulltime,3
Computer_Application,Male,Fulltime,3
Computer_Application,Male,Fulltime,3
Computer_Application,Male,Fulltime,3
Computer_Application,Male,Parttime,3
Computer_Application,Female,Parttime,3
Computer_Application,Male,Parttime,3
Computer_Application,Male,Parttime,3
Computer_Application,Male,Parttime,3
Computer_Application,Male,Parttime,3
Computer_Application,Male,Parttime,3
Computer_Application,Male,Fulltime,3
Computer_Application,Male,Fulltime,3
Computer_Application,Male,Fulltime,3
Computer_Application,Male,Fulltime,3
Computer_Application,Male,Fulltime,3
Computer_Application,Female,Fulltime,3
Computer_Application,Female,Fulltime,3
Computer_Application,Male,Fulltime,3
Computer_Application,Male,Fulltime,3
Computer_Application,Male,Fulltime,3
Computer_Application,Male,Fulltime,3
Computer_Application,Male,Fulltime,3
Computer_Application,Male,Fulltime,3
Computer_Application,Male,Fulltime,3
Computer_Application,Male,Fulltime,3
Computer_Application,Female,Parttime,3
Computer_Application,Male,Parttime,3
Computer_Application,Male,Parttime,3
Computer_Application,Male,Parttime,3
Computer_Application,Male,Parttime,3
Computer_Application,Female,Parttime,3
Computer_Application,Male,Parttime,3
Electrical_and_Electronics,Male,Fulltime,3
Electrical_and_Electronics,Male,Fulltime,3
Electrical_and_Electronics,Male,Fulltime,3
Electrical_and_Electronics,Male,Fulltime,3
Electrical_and_Electronics,Male,Fulltime,3
Electrical_and_Electronics,Male,Fulltime,3
Electrical_and_Electronics,Male,Fulltime,3
Electrical_and_Electronics,Female,Fulltime,3
Electrical_and_Electronics,Male,Fulltime,3
Civil_Engineering,Male,Fulltime,3
Civil_Engineering,Male,Fulltime,3
Civil_Engineering,Male,Fulltime,3
