Department,Gender,Mode,GPA,status
Business_Administration,Male,Parttime,3.3,Graduated
Business_Administration,Male,Parttime,3.3,Graduated
Business_Administration,Male,Parttime,3.3,Graduated
Business_Administration,Male,Parttime,3.3,Graduated
Business_Administration,Male,Parttime,3.3,Graduated
Business_Administration,Male,Parttime,3.3,Graduated
Business_Administration,Male,Parttime,3.3,Graduated
Business_Administration,Male,Parttime,3.3,Graduated
Business_Administration,Female,Parttime,3.3,Graduated
Business_Administration,Male,Parttime,3.3,Graduated
Business_Administration,Male,Parttime,3.3,Graduated
Business_Administration,Female,Parttime,3.3,Graduated
Business_Administration,Male,Parttime,3.3,Graduated
Business_Administration,Female,Parttime,3.3,Graduated
Business_Administration,Male,Parttime,3.3,Graduated
Business_Administration,Male,Fulltime,3.3,Graduated
Business_Administration,Male,Fulltime,3.3,Graduated
Business_Administration,Female,Fulltime,3.3,Graduated
Business_Administration,Female,Parttime,3.3,Graduated
Business_Administration,Male,Fulltime,3.3,Graduated
Business_Administration,Male,Parttime,3.3,Graduated
Accounting_and_Finance,Female,Fulltime,3.3,Graduated
Accounting_and_Finance,Male,Fulltime,3.3,Graduated
Accounting_and_Finance,Female,Fulltime,3.3,Graduated
Accounting_and_Finance,Male,Fulltime,3.3,Graduated
Accounting_and_Finance,Male,Fulltime,3.3,Graduated
Accounting_and_Finance,Male,Fulltime,3.3,Graduated
Accounting_and_Finance,Male,Fulltime,3.3,Graduated
Accounting_and_Finance,Male,Fulltime,3.3,Graduated
Accounting_and_Finance,Female,Fulltime,3.3,Graduated
Accounting_and_Finance,Male,Fulltime,3.3,Graduated
Public_Administration,Male,Parttime,3.3,Graduated
Public_Administration,Male,Parttime,3.3,Graduated
Public_Administration,Male,Parttime,3.3,Graduated
Public_Administration,Female,Fulltime,3.3,Graduated
Public_Administration,Female,Fulltime,3.3,Graduated
Public_Administration,Female,Fulltime,3.3,Graduated
Public_Administration,Female,Fulltime,3.3,Graduated
Medicine_and_General_Surgery,Male,Fulltime,3.4,Graduated
Medicine_and_General_Surgery,Female,Fulltime,3.4,Graduated
Medicine_and_General_Surgery,Female,Fulltime,3.4,Graduated
Medicine_and_General_Surgery,Male,Fulltime,3.4,Graduated
Medicine_and_General_Surgery,Male,Fulltime,3.4,Graduated
Medicine_and_General_Surgery,Female,Fulltime,3.4,Graduated
Medicine_and_General_Surgery,Female,Fulltime,3.4,Graduated
Medicine_and_General_Surgery,Female,Fulltime,3.4,Graduated
Medicine_and_General_Surgery,Male,Fulltime,3.4,Graduated
Medicine_and_General_Surgery,Male,Fulltime,3.4,Graduated
Medicine_and_General_Surgery,Female,Fulltime,3.4,Graduated
Medicine_and_General_Surgery,Female,Fulltime,3.4,Graduated
Medicine_and_General_Surgery,Female,Fulltime,3.4,Graduated
Nursing,Female,Fulltime,3.4,Graduated
Nursing,Male,Fulltime,3.4,Graduated
Nursing,Female,Fulltime,3.4,Graduated
Nursing,Female,Fulltime,3.4,Graduated
Nursing,Female,Fulltime,3.4,Graduated
Nursing,Female,Fulltime,3.4,Graduated
Nursing,Female,Fulltime,3.4,Graduated
Nursing,Female,Fulltime,3.4,Graduated
Nursing,Female,Fulltime,3.4,Graduated
Nursing,Female,Fulltime,3.4,Graduated
Medical_Laboratory_Science,Male,Fulltime,3.4,Graduated
Medical_Laboratory_Science,Male,Fulltime,3.4,Graduated
Medical_Laboratory_Science,Female,Fulltime,3.4,Graduated
Medical_Laboratory_Science,Male,Fulltime,3.4,Graduated
Medical_Laboratory_Science,Female,Fulltime,3.4,Graduated
Medical_Laboratory_Science,Female,Fulltime,3.4,Graduated
Medical_Laboratory_Science,Female,Fulltime,3.4,Graduated
Medical_Laboratory_Science,Male,Fulltime,3.4,Graduated
Medical_Laboratory_Science,Female,Fulltime,3.4,Graduated
Medical_Laboratory_Science,Female,Fulltime,3.4,Graduated
Medical_Laboratory_Science,Female,Fulltime,3.4,Graduated
Medical_Laboratory_Science,Female,Fulltime,3.4,Graduated
Medical_Laboratory_Science,Female,Fulltime,3.4,Graduated
Medical_Laboratory_Science,Male,Fulltime,3.4,Graduated
Medical_Laboratory_Science,Female,Fulltime,3.4,Graduated
Medical_Laboratory_Science,Female,Fulltime,3.4,Graduated
Public_Health,Male,Fulltime,3.4,Graduated
Public_Health,Female,Fulltime,3.4,Graduated
Public_Health,Female,Fulltime,3.4,Graduated
Public_Health,Male,Fulltime,3.4,Graduated
Public_Health,Female,Fulltime,3.4,Graduated
Public_Health,Male,Fulltime,3.4,Graduated
Public_Health,Female,Fulltime,3.4,Graduated
Public_Health,Female,Fulltime,3.4,Graduated
Public_Health,Female,Fulltime,3.4,Graduated
Public_Health,Male,Fulltime,3.4,Graduated
Public_Health,Male,Fulltime,3.4,Graduated
Public_Health,Male,Fulltime,3.4,Graduated
Public_Health,Male,Fulltime,3.4,Graduated
Public_Health,Male,Fulltime,3.4,Graduated
Pharmacology,Male,Parttime,3.4,Graduated
Pharmacology,Female,Parttime,3.4,Graduated
Pharmacology,Male,Parttime,3.4,Graduated
Pharmacology,Female,Parttime,3.4,Graduated
Pharmacology,Female,Parttime,3.4,Graduated
Pharmacology,Male,Parttime,3.4,Graduated
Pharmacology,Female,Parttime,3.4,Graduated
Pharmacology,Male,Parttime,3.4,Graduated
Pharmacology,Male,Parttime,3.4,Graduated
Pharmacology,Male,Parttime,3.4,Graduated
Pharmacology,Female,Parttime,3.4,Graduated
Pharmacology,Male,Parttime,3.4,Graduated
Pharmacology,Female,Parttime,3.4,Graduated
Pharmacology,Female,Parttime,3.4,Graduated
Pharmacology,Male,Parttime,3.4,Graduated
Pharmacology,Female,Parttime,3.4,Graduated
Pharmacology,Female,Parttime,3.4,Graduated
Pharmacology,Female,Parttime,3.4,Graduated
Pharmacology,Male,Parttime,3.4,Graduated
Pharmacology,Female,Parttime,3.4,Graduated
Pharmacology,Male,Parttime,3.4,Graduated
Pharmacology,Male,Parttime,3.4,Graduated
Pharmacology,Male,Parttime,3.4,Graduated
Pharmacology,Male,Parttime,3.4,Graduated
Pharmacology,Female,Parttime,3.4,Graduated
Pharmacology,Male,Parttime,3.4,Graduated
Pharmacology,Male,Parttime,3.4,Graduated
Pharmacology,Female,Parttime,3.4,Graduated
Pharmacology,Male,Parttime,3.4,Graduated
Pharmacology,Female,Parttime,3.4,Graduated
Pharmacology,Male,Parttime,3.4,Graduated
Pharmacology,Male,Parttime,3.4,Graduated
Pharmacology,Male,Parttime,3.4,Graduated
Computer_Application,Male,Fulltime,3.4,Graduated
Computer_Application,Male,Fulltime,3.4,Graduated
Computer_Application,Male,Fulltime,3.4,Graduated
Computer_Application,Male,Fulltime,3.4,Graduated
Computer_Application,Female,Fulltime,3.4,Graduated
Computer_Application,Male,Fulltime,3.4,Graduated
Computer_Application,Male,Fulltime,3.4,Graduated
Computer_Application,Male,Fulltime,3.4,Graduated
Computer_Application,Male,Fulltime,3.4,Graduated
Computer_Application,Male,Parttime,3.4,Graduated
Computer_Application,Female,Fulltime,3.4,Graduated
Computer_Application,Male,Fulltime,3.4,Graduated
Computer_Application,Male,Parttime,3.4,Graduated
Computer_Application,Male,Fulltime,3.4,Graduated
Computer_Application,Male,Parttime,3.4,Graduated
Computer_Application,Male,Parttime,3.4,Graduated
Computer_Application,Male,Fulltime,3.4,Graduated
Computer_Application,Male,Fulltime,3.4,Graduated
Computer_Application,Male,Fulltime,3.4,Graduated
Computer_Application,Male,Fulltime,3.4,Graduated
Computer_Application,Male,Fulltime,3.4,Graduated
Computer_Application,Male,Fulltime,3.4,Graduated
Computer_Application,Female,Fulltime,3.4,Graduated
Computer_Application,Male,Fulltime,3.4,Graduated
Computer_Application,Male,Fulltime,3.4,Graduated
Computer_Application,Female,Fulltime,3.4,Graduated
Computer_Application,Male,Fulltime,3.4,Graduated
Computer_Application,Male,Fulltime,3.4,Graduated
Computer_Application,Male,Parttime,3.4,Graduated
Computer_Application,Male,Parttime,3.4,Graduated
Computer_Application,Male,Parttime,3.4,Graduated
Computer_Application,Male,Fulltime,3.4,Graduated
Computer_Application,Male,Fulltime,3.4,Graduated
Computer_Application,Male,Fulltime,3.4,Graduated
Computer_Application,Male,Fulltime,3.4,Graduated
Computer_Application,Male,Fulltime,3.4,Graduated
Computer_Application,Male,Fulltime,3.4,Graduated
Computer_Application,Male,Fulltime,3.4,Graduated
Computer_Application,Female,Parttime,3.4,Graduated
Computer_Application,Female,Parttime,3.4,Graduated
Computer_Application,Male,Parttime,3.4,Graduated
Computer_Application,Male,Fulltime,3.4,Graduated
Computer_Application,Female,Fulltime,3.4,Graduated
Computer_Application,Male,Fulltime,3.4,Graduated
Computer_Application,Female,Fulltime,3.4,Graduated
Computer_Application,Male,Fulltime,3.4,Graduated
Computer_Application,Female,Fulltime,3.4,Graduated
Computer_Application,Male,Fulltime,3.4,Graduated
Computer_Application,Male,Fulltime,3.4,Graduated
Computer_Application,Male,Fulltime,3.4,Graduated
Computer_Application,Female,Fulltime,3.4,Graduated
Computer_Application,Male,Fulltime,3.4,Graduated
Computer_Application,Male,Fulltime,3.4,Graduated
Computer_Application,Male,Fulltime,3.4,Graduated
Computer_Application,Male,Parttime,3.4,Graduated
Computer_Application,Male,Parttime,3.4,Graduated
Computer_Application,Male,Parttime,3.4,Graduated
Computer_Application,Male,Parttime,3.4,Graduated
Computer_Application,Male,Parttime,3.4,Graduated
Computer_Application,Male,Parttime,3.4,Graduated
Computer_Application,Male,Parttime,3.4,Graduated
Computer_Application,Male,Parttime,3.4,Graduated
Computer_Application,Male,Parttime,3.4,Graduated
Electrical_and_Electronics,Female,Fulltime,3.4,Graduated
Electrical_and_Electronics,Male,Fulltime,3.4,Graduated
Electrical_and_Electronics,Male,Fulltime,3.4,Graduated
Electrical_and_Electronics,Male,Fulltime,3.4,Graduated
Electrical_and_Electronics,Male,Fulltime,3.4,Graduated
Electrical_and_Electronics,Male,Fulltime,3.4,Graduated
Electrical_and_Electronics,Male,Fulltime,3.4,Graduated
Electrical_and_Electronics,Male,Fulltime,3.4,Graduated
Civil_Engineering,Male,Fulltime,3.4,Graduated
Civil_Engineering,Male,Fulltime,3.4,Graduated
Civil_Engineering,Male,Fulltime,3.4,Graduated
Civil_Engineering,Male,Fulltime,3.4,Graduated
Civil_Engineering,Male,Fulltime,3.4,Graduated
Civil_Engineering,Male,Fulltime,3.4,Graduated
Civil_Engineering,Male,Fulltime,3.4,Graduated
Civil_Engineering,Male,Fulltime,3.4,Graduated
Civil_Engineering,Male,Fulltime,3.4,Graduated
Civil_Engineering,Male,Fulltime,3.4,Graduated
Civil_Engineering,Male,Fulltime,3.4,Graduated
Civil_Engineering,Male,Fulltime,3.4,Graduated
Civil_Engineering,Male,Fulltime,3.4,Graduated
Civil_Engineering,Male,Fulltime,3.4,Graduated
Civil_Engineering,Male,Fulltime,3.4,Graduated
Business_Administration,Male,Fulltime,3.4,Graduated
Business_Administration,Male,Fulltime,3.4,Graduated
Business_Administration,Male,Parttime,3.4,Graduated
Business_Administration,Male,Parttime,3.4,Graduated
Business_Administration,Female,Parttime,3.4,Graduated
Business_Administration,Male,Parttime,3.4,Graduated
Business_Administration,Male,Parttime,3.4,Graduated
Business_Administration,Male,Parttime,3.4,Graduated
Business_Administration,Female,Parttime,3.4,Graduated
Business_Administration,Male,Parttime,3.4,Graduated
Business_Administration,Male,Parttime,3.4,Graduated
Business_Administration,Male,Parttime,3.4,Graduated
Business_Administration,Female,Parttime,3.4,Graduated
Business_Administration,Male,Parttime,3.4,Graduated
Business_Administration,Male,Parttime,3.4,Graduated
Business_Administration,Female,Parttime,3.4,Graduated
Business_Administration,Male,Parttime,3.4,Graduated
Business_Administration,Male,Parttime,3.4,Graduated
Business_Administration,Male,Parttime,3.4,Graduated
Business_Administration,Male,Parttime,3.4,Graduated
Accounting_and_Finance,Male,Fulltime,3.4,Graduated
Accounting_and_Finance,Female,Fulltime,3.4,Graduated
Accounting_and_Finance,Male,Fulltime,3.4,Graduated
Accounting_and_Finance,Female,Fulltime,3.4,Graduated
Accounting_and_Finance,Male,Fulltime,3.4,Graduated
Accounting_and_Finance,Female,Fulltime,3.4,Graduated
Accounting_and_Finance,Male,Fulltime,3.4,Graduated
Medicine_and_General_Surgery,Male,Fulltime,3.5,Graduated
Medicine_and_General_Surgery,Female,Fulltime,3.5,Graduated
Medicine_and_General_Surgery,Female,Fulltime,3.5,Graduated
Medicine_and_General_Surgery,Male,Fulltime,3.5,Graduated
Medicine_and_General_Surgery,Female,Fulltime,3.5,Graduated
Medicine_and_General_Surgery,Male,Fulltime,3.5,Graduated
Medicine_and_General_Surgery,Female,Fulltime,3.5,Graduated
Medicine_and_General_Surgery,Female,Fulltime,3.5,Graduated
Medicine_and_General_Surgery,Male,Fulltime,3.5,Graduated
Medicine_and_General_Surgery,Male,Fulltime,3.5,Graduated
Medicine_and_General_Surgery,Female,Fulltime,3.5,Graduated
Medicine_and_General_Surgery,Male,Fulltime,3.5,Graduated
Medicine_and_General_Surgery,Female,Fulltime,3.5,Graduated
Medicine_and_General_Surgery,Female,Fulltime,3.5,Graduated
Nursing,Female,Fulltime,3.5,Graduated
Nursing,Female,Fulltime,3.5,Graduated
Nursing,Female,Fulltime,3.5,Graduated
Nursing,Female,Fulltime,3.5,Graduated
Nursing,Female,Fulltime,3.5,Graduated
Nursing,Female,Fulltime,3.5,Graduated
Medical_Laboratory_Science,Male,Fulltime,3.5,Graduated
Medical_Laboratory_Science,Male,Fulltime,3.5,Graduated
Medical_Laboratory_Science,Male,Fulltime,3.5,Graduated
Medical_Laboratory_Science,Male,Fulltime,3.5,Graduated
Medical_Laboratory_Science,Male,Fulltime,3.5,Graduated
Medical_Laboratory_Science,Female,Fulltime,3.5,Graduated
Medical_Laboratory_Science,Male,Fulltime,3.5,Graduated
Medical_Laboratory_Science,Female,Fulltime,3.5,Graduated
Medical_Laboratory_Science,Female,Fulltime,3.5,Graduated
Medical_Laboratory_Science,Male,Fulltime,3.5,Graduated
Medical_Laboratory_Science,Male,Fulltime,3.5,Graduated
Medical_Laboratory_Science,Female,Fulltime,3.5,Graduated
Medical_Laboratory_Science,Female,Fulltime,3.5,Graduated
Medical_Laboratory_Science,Female,Fulltime,3.5,Graduated
Medical_Laboratory_Science,Female,Fulltime,3.5,Graduated
Medical_Laboratory_Science,Female,Fulltime,3.5,Graduated
Public_Health,Female,Fulltime,3.5,Graduated
Public_Health,Female,Fulltime,3.5,Graduated
Public_Health,Female,Fulltime,3.5,Graduated
Public_Health,Female,Fulltime,3.5,Graduated
Pharmacology,Female,Parttime,3.5,Graduated
Pharmacology,Male,Parttime,3.5,Graduated
Pharmacology,Female,Parttime,3.5,Graduated
Pharmacology,Female,Parttime,3.5,Graduated
Pharmacology,Female,Parttime,3.5,Graduated
Pharmacology,Male,Parttime,3.5,Graduated
Pharmacology,Male,Parttime,3.5,Graduated
Pharmacology,Male,Parttime,3.5,Graduated
Pharmacology,Male,Parttime,3.5,Graduated
Pharmacology,Male,Parttime,3.5,Graduated
Pharmacology,Male,Parttime,3.5,Graduated
Pharmacology,Female,Parttime,3.5,Graduated
Pharmacology,Female,Parttime,3.5,Graduated
Pharmacology,Male,Parttime,3.5,Graduated
Pharmacology,Female,Parttime,3.5,Graduated
Pharmacology,Male,Parttime,3.5,Graduated
Pharmacology,Female,Parttime,3.5,Graduated
Pharmacology,Male,Parttime,3.5,Graduated
Pharmacology,Male,Parttime,3.5,Graduated
Pharmacology,Male,Parttime,3.5,Graduated
Pharmacology,Male,Parttime,3.5,Graduated
Pharmacology,Male,Parttime,3.5,Graduated
Pharmacology,Male,Parttime,3.5,Graduated
Pharmacology,Male,Parttime,3.5,Graduated
Pharmacology,Female,Parttime,3.5,Graduated
Computer_Application,Male,Fulltime,3.5,Graduated
Computer_Application,Male,Fulltime,3.5,Graduated
Computer_Application,Male,Fulltime,3.5,Graduated
Computer_Application,Male,Fulltime,3.5,Graduated
Computer_Application,Male,Fulltime,3.5,Graduated
Computer_Application,Male,Fulltime,3.5,Graduated
Computer_Application,Male,Fulltime,3.5,Graduated
Computer_Application,Male,Parttime,3.5,Graduated
Computer_Application,Female,Fulltime,3.5,Graduated
Computer_Application,Male,Fulltime,3.5,Graduated
Computer_Application,Male,Parttime,3.5,Graduated
Computer_Application,Male,Fulltime,3.5,Graduated
Computer_Application,Male,Fulltime,3.5,Graduated
Computer_Application,Male,Fulltime,3.5,Graduated
Computer_Application,Male,Fulltime,3.5,Graduated
Computer_Application,Male,Parttime,3.5,Graduated
Computer_Application,Male,Parttime,3.5,Graduated
Computer_Application,Male,Fulltime,3.5,Graduated
Computer_Application,Male,Fulltime,3.5,Graduated
Computer_Application,Female,Fulltime,3.5,Graduated
Computer_Application,Male,Fulltime,3.5,Graduated
Computer_Application,Male,Fulltime,3.5,Graduated
Computer_Application,Male,Fulltime,3.5,Graduated
Computer_Application,Male,Parttime,3.5,Graduated
Computer_Application,Male,Parttime,3.5,Graduated
Computer_Application,Male,Parttime,3.5,Graduated
Computer_Application,Male,Parttime,3.5,Graduated
Computer_Application,Male,Parttime,3.5,Graduated
Computer_Application,Male,Fulltime,3.5,Graduated
Computer_Application,Male,Fulltime,3.5,Graduated
Computer_Application,Female,Fulltime,3.5,Graduated
Computer_Application,Male,Fulltime,3.5,Graduated
Computer_Application,Male,Fulltime,3.5,Graduated
Computer_Application,Male,Fulltime,3.5,Graduated
Computer_Application,Male,Fulltime,3.5,Graduated
Computer_Application,Male,Parttime,3.5,Graduated
Computer_Application,Male,Parttime,3.5,Graduated
Computer_Application,Male,Parttime,3.5,Graduated
Computer_Application,Male,Fulltime,3.5,Graduated
Computer_Application,Male,Fulltime,3.5,Graduated
Computer_Application,Male,Fulltime,3.5,Graduated
Computer_Application,Male,Fulltime,3.5,Graduated
Computer_Application,Female,Fulltime,3.5,Graduated
Computer_Application,Male,Fulltime,3.5,Graduated
Computer_Application,Male,Fulltime,3.5,Graduated
Computer_Application,Male,Parttime,3.5,Graduated
Computer_Application,Male,Parttime,3.5,Graduated
Computer_Application,Female,Parttime,3.5,Graduated
Computer_Application,Male,Parttime,3.5,Graduated
Electrical_and_Electronics,Male,Fulltime,3.5,Graduated
Electrical_and_Electronics,Male,Fulltime,3.5,Graduated
Electrical_and_Electronics,Male,Fulltime,3.5,Graduated
Electrical_and_Electronics,Male,Fulltime,3.5,Graduated
Electrical_and_Electronics,Male,Fulltime,3.5,Graduated
Electrical_and_Electronics,Male,Fulltime,3.5,Graduated
Electrical_and_Electronics,Male,Fulltime,3.5,Graduated
Electrical_and_Electronics,Male,Fulltime,3.5,Graduated
Electrical_and_Electronics,Male,Fulltime,3.5,Graduated
Electrical_and_Electronics,Male,Fulltime,3.5,Graduated
Electrical_and_Electronics,Male,Fulltime,3.5,Graduated
Electrical_and_Electronics,Male,Fulltime,3.5,Graduated
Civil_Engineering,Male,Fulltime,3.5,Graduated
Civil_Engineering,Male,Fulltime,3.5,Graduated
Civil_Engineering,Male,Fulltime,3.5,Graduated
Civil_Engineering,Male,Fulltime,3.5,Graduated
Civil_Engineering,Male,Fulltime,3.5,Graduated
Civil_Engineering,Male,Fulltime,3.5,Graduated
Civil_Engineering,Male,Fulltime,3.5,Graduated
Civil_Engineering,Male,Fulltime,3.5,Graduated
Civil_Engineering,Male,Fulltime,3.5,Graduated
Civil_Engineering,Male,Fulltime,3.5,Graduated
Civil_Engineering,Male,Fulltime,3.5,Graduated
Civil_Engineering,Male,Fulltime,3.5,Graduated
Business_Administration,Male,Parttime,3.5,Graduated
Business_Administration,Male,Parttime,3.5,Graduated
Business_Administration,Female,Fulltime,3.5,Graduated
Business_Administration,Male,Fulltime,3.5,Graduated
Business_Administration,Male,Parttime,3.5,Graduated
Business_Administration,Male,Parttime,3.5,Graduated
Business_Administration,Male,Parttime,3.5,Graduated
Business_Administration,Male,Parttime,3.5,Graduated
Business_Administration,Male,Parttime,3.5,Graduated
Business_Administration,Male,Parttime,3.5,Graduated
Business_Administration,Male,Parttime,3.5,Graduated
Business_Administration,Male,Parttime,3.5,Graduated
Business_Administration,Male,Fulltime,3.5,Graduated
Business_Administration,Male,Parttime,3.5,Graduated
Business_Administration,Male,Parttime,3.5,Graduated
Business_Administration,Male,Parttime,3.5,Graduated
Accounting_and_Finance,Male,Fulltime,3.5,Graduated
Accounting_and_Finance,Male,Fulltime,3.5,Graduated
Accounting_and_Finance,Female,Fulltime,3.5,Graduated
Accounting_and_Finance,Male,Fulltime,3.5,Graduated
Accounting_and_Finance,Female,Fulltime,3.5,Graduated
Accounting_and_Finance,Male,Fulltime,3.5,Graduated
Accounting_and_Finance,Male,Fulltime,3.5,Graduated
Accounting_and_Finance,Male,Fulltime,3.5,Graduated
Accounting_and_Finance,Female,Fulltime,3.5,Graduated
Accounting_and_Finance,Male,Fulltime,3.5,Graduated
Accounting_and_Finance,Male,Fulltime,3.5,Graduated
Accounting_and_Finance,Female,Fulltime,3.5,Graduated
Accounting_and_Finance,Male,Fulltime,3.5,Graduated
Public_Administration,Male,Fulltime,3.5,Graduated
Public_Administration,Male,Fulltime,3.5,Graduated
Medicine_and_General_Surgery,Male,Fulltime,3.6,Graduated
Medicine_and_General_Surgery,Male,Fulltime,3.6,Graduated
Medicine_and_General_Surgery,Female,Fulltime,3.6,Graduated
Medicine_and_General_Surgery,Male,Fulltime,3.6,Graduated
Medicine_and_General_Surgery,Male,Fulltime,3.6,Graduated
Medicine_and_General_Surgery,Female,Fulltime,3.6,Graduated
Medicine_and_General_Surgery,Female,Fulltime,3.6,Graduated
Medicine_and_General_Surgery,Male,Fulltime,3.6,Graduated
Medicine_and_General_Surgery,Female,Fulltime,3.6,Graduated
Medicine_and_General_Surgery,Female,Fulltime,3.6,Graduated
Medicine_and_General_Surgery,Male,Fulltime,3.6,Graduated
Medicine_and_General_Surgery,Male,Fulltime,3.6,Graduated
Medicine_and_General_Surgery,Female,Fulltime,3.6,Graduated
Medicine_and_General_Surgery,Male,Fulltime,3.6,Graduated
Medicine_and_General_Surgery,Female,Fulltime,3.6,Graduated
Medicine_and_General_Surgery,Male,Fulltime,3.6,Graduated
Nursing,Male,Fulltime,3.6,Graduated
Nursing,Male,Fulltime,3.6,Graduated
Nursing,Female,Fulltime,3.6,Graduated
Nursing,Female,Fulltime,3.6,Graduated
Nursing,Female,Fulltime,3.6,Graduated
Nursing,Female,Fulltime,3.6,Graduated
Nursing,Female,Fulltime,3.6,Graduated
Nursing,Male,Fulltime,3.6,Graduated
Nursing,Female,Fulltime,3.6,Graduated
Medical_Laboratory_Science,Female,Fulltime,3.6,Graduated
Medical_Laboratory_Science,Female,Fulltime,3.6,Graduated
Medical_Laboratory_Science,Male,Fulltime,3.6,Graduated
Medical_Laboratory_Science,Female,Fulltime,3.6,Graduated
Medical_Laboratory_Science,Female,Fulltime,3.6,Graduated
Medical_Laboratory_Science,Female,Fulltime,3.6,Graduated
Medical_Laboratory_Science,Female,Fulltime,3.6,Graduated
Medical_Laboratory_Science,Female,Fulltime,3.6,Graduated
Medical_Laboratory_Science,Male,Fulltime,3.6,Graduated
Medical_Laboratory_Science,Female,Fulltime,3.6,Graduated
Medical_Laboratory_Science,Female,Fulltime,3.6,Graduated
Public_Health,Female,Fulltime,3.6,Graduated
Public_Health,Female,Fulltime,3.6,Graduated
Public_Health,Female,Fulltime,3.6,Graduated
Public_Health,Male,Fulltime,3.6,Graduated
Public_Health,Male,Fulltime,3.6,Graduated
Public_Health,Female,Fulltime,3.6,Graduated
Public_Health,Female,Fulltime,3.6,Graduated
Public_Health,Male,Fulltime,3.6,Graduated
Public_Health,Female,Fulltime,3.6,Graduated
Public_Health,Female,Fulltime,3.6,Graduated
Public_Health,Female,Fulltime,3.6,Graduated
Public_Health,Female,Fulltime,3.6,Graduated
Public_Health,Female,Fulltime,3.6,Graduated
Pharmacology,Female,Parttime,3.6,Graduated
Pharmacology,Male,Parttime,3.6,Graduated
Pharmacology,Female,Parttime,3.6,Graduated
Pharmacology,Male,Parttime,3.6,Graduated
Pharmacology,Male,Parttime,3.6,Graduated
Pharmacology,Female,Parttime,3.6,Graduated
Pharmacology,Female,Parttime,3.6,Graduated
Pharmacology,Female,Parttime,3.6,Graduated
Pharmacology,Female,Parttime,3.6,Graduated
Pharmacology,Male,Parttime,3.6,Graduated
Pharmacology,Male,Parttime,3.6,Graduated
Pharmacology,Male,Parttime,3.6,Graduated
Pharmacology,Female,Parttime,3.6,Graduated
Pharmacology,Female,Parttime,3.6,Graduated
Pharmacology,Male,Parttime,3.6,Graduated
Pharmacology,Male,Parttime,3.6,Graduated
Computer_Application,Male,Parttime,3.6,Graduated
Computer_Application,Male,Fulltime,3.6,Graduated
Computer_Application,Male,Fulltime,3.6,Graduated
Computer_Application,Male,Parttime,3.6,Graduated
Computer_Application,Male,Fulltime,3.6,Graduated
Computer_Application,Male,Fulltime,3.6,Graduated
Computer_Application,Female,Parttime,3.6,Graduated
Computer_Application,Male,Parttime,3.6,Graduated
Computer_Application,Male,Fulltime,3.6,Graduated
Computer_Application,Male,Fulltime,3.6,Graduated
Computer_Application,Male,Parttime,3.6,Graduated
Computer_Application,Male,Parttime,3.6,Graduated
Computer_Application,Male,Fulltime,3.6,Graduated
Computer_Application,Male,Fulltime,3.6,Graduated
Computer_Application,Male,Fulltime,3.6,Graduated
Computer_Application,Female,Fulltime,3.6,Graduated
Computer_Application,Male,Fulltime,3.6,Graduated
Computer_Application,Male,Parttime,3.6,Graduated
Computer_Application,Male,Parttime,3.6,Graduated
Computer_Application,Male,Fulltime,3.6,Graduated
Computer_Application,Male,Fulltime,3.6,Graduated
Computer_Application,Male,Fulltime,3.6,Graduated
Computer_Application,Male,Fulltime,3.6,Graduated
Computer_Application,Male,Fulltime,3.6,Graduated
Computer_Application,Male,Parttime,3.6,Graduated
Computer_Application,Male,Parttime,3.6,Graduated
Computer_Application,Male,Fulltime,3.6,Graduated
Computer_Application,Male,Fulltime,3.6,Graduated
Computer_Application,Female,Fulltime,3.6,Graduated
Computer_Application,Male,Fulltime,3.6,Graduated
Computer_Application,Male,Fulltime,3.6,Graduated
Computer_Application,Male,Fulltime,3.6,Graduated
Computer_Application,Male,Fulltime,3.6,Graduated
Computer_Application,Male,Fulltime,3.6,Graduated
Computer_Application,Male,Fulltime,3.6,Graduated
Computer_Application,Female,Parttime,3.6,Graduated
Computer_Application,Male,Parttime,3.6,Graduated
Computer_Application,Male,Parttime,3.6,Graduated
Computer_Application,Male,Fulltime,3.6,Graduated
Computer_Application,Male,Fulltime,3.6,Graduated
Computer_Application,Male,Fulltime,3.6,Graduated
Computer_Application,Male,Fulltime,3.6,Graduated
Computer_Application,Male,Fulltime,3.6,Graduated
Computer_Application,Female,Fulltime,3.6,Graduated
Computer_Application,Female,Fulltime,3.6,Graduated
Computer_Application,Female,Fulltime,3.6,Graduated
Computer_Application,Female,Fulltime,3.6,Graduated
Computer_Application,Female,Parttime,3.6,Graduated
Computer_Application,Male,Parttime,3.6,Graduated
Computer_Application,Female,Parttime,3.6,Graduated
Computer_Application,Male,Parttime,3.6,Graduated
Computer_Application,Male,Parttime,3.6,Graduated
Electrical_and_Electronics,Male,Fulltime,3.6,Graduated
Electrical_and_Electronics,Male,Fulltime,3.6,Graduated
Electrical_and_Electronics,Male,Fulltime,3.6,Graduated
Electrical_and_Electronics,Male,Fulltime,3.6,Graduated
Electrical_and_Electronics,Male,Fulltime,3.6,Graduated
Electrical_and_Electronics,Male,Fulltime,3.6,Graduated
Electrical_and_Electronics,Male,Fulltime,3.6,Graduated
Electrical_and_Electronics,Male,Fulltime,3.6,Graduated
Electrical_and_Electronics,Male,Fulltime,3.6,Graduated
Electrical_and_Electronics,Male,Fulltime,3.6,Graduated
Electrical_and_Electronics,Male,Fulltime,3.6,Graduated
